?cls	?xref
<http://purl.obolibrary.org/obo/UBERON_0005253>	"EHDAA:179"
<http://purl.obolibrary.org/obo/UBERON_0005253>	"EMAPA:16098"
<http://purl.obolibrary.org/obo/UBERON_0005253>	"EFO:0003492"
<http://purl.obolibrary.org/obo/UBERON_0005253>	"VHOG:0000332"
<http://purl.obolibrary.org/obo/GO_1904177>	"Reactome:R-HSA-9843745"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"MESH:D003319"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"ZFA:0001685"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"GAID:893"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"TAO:0002189"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"NCIT:C12699"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"CALOHA:TS-1138"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"SCTID:362511000"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"MA:0001245"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"EFO:0002514"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"FMA:58306"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"Wikipedia:Corneal_stroma"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"EMAPA:17602"
<http://purl.obolibrary.org/obo/CL_0000763>	"MESH:D022423"
<http://purl.obolibrary.org/obo/CL_0000763>	"CALOHA:TS-0647"
<http://purl.obolibrary.org/obo/CL_0000763>	"BTO:0001441"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"AEO:0000094"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"BSA:0000121"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"EHDAA:500"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"VHOG:0001407"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"BTO:0000202"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"NCIT:C33224"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"EMAPA:35955"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"CALOHA:TS-2043"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"MESH:D012679"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"GAID:63"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"EHDAA2:0001824"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"WBbt:0006929"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"HAO:0000930"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"SCTID:244485009"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"MA:0000017"
<http://purl.obolibrary.org/obo/UBERON_0018135>	"FMA:83521"
<http://purl.obolibrary.org/obo/UBERON_0008886>	"Wikipedia:Pulmonary_circulation"
<http://purl.obolibrary.org/obo/UBERON_0008886>	"FMA:45621"
<http://purl.obolibrary.org/obo/UBERON_0003073>	"EFO:0003494"
<http://purl.obolibrary.org/obo/UBERON_0003073>	"Wikipedia:Lens_placode"
<http://purl.obolibrary.org/obo/UBERON_0003073>	"EMAPA:16672"
<http://purl.obolibrary.org/obo/UBERON_0003073>	"NCIT:C34202"
<http://purl.obolibrary.org/obo/UBERON_0003073>	"XAO:0000240"
<http://purl.obolibrary.org/obo/UBERON_0003073>	"FMA:296767"
<http://purl.obolibrary.org/obo/UBERON_0003073>	"EHDAA:2908"
<http://purl.obolibrary.org/obo/UBERON_0003073>	"AAO:0011055"
<http://purl.obolibrary.org/obo/UBERON_0003073>	"EHDAA2:0000982"
<http://purl.obolibrary.org/obo/UBERON_0003073>	"ZFA:0000122"
<http://purl.obolibrary.org/obo/UBERON_0003073>	"VHOG:0000166"
<http://purl.obolibrary.org/obo/UBERON_0003073>	"TAO:0000122"
<http://purl.obolibrary.org/obo/GO_0007020>	"Wikipedia:Microtubule_nucleation"
<http://purl.obolibrary.org/obo/NCBITaxon_337687>	"PMID:15371245"
<http://purl.obolibrary.org/obo/NCBITaxon_337687>	"PMID:15019624"
<http://purl.obolibrary.org/obo/NCBITaxon_337687>	"GC_ID:1"
<http://purl.obolibrary.org/obo/GO_0005694>	"Wikipedia:Chromosome"
<http://purl.obolibrary.org/obo/UBERON_0019263>	"FMA:268630"
<http://purl.obolibrary.org/obo/UBERON_0019263>	"DHBA:10654"
<http://purl.obolibrary.org/obo/CL_1000307>	"FMA:261287"
<http://purl.obolibrary.org/obo/UBERON_0011272>	"EHDAA2:0001845"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"EHDAA2:0003091"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"GAID:276"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"MESH:D013710"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"SCTID:256667004"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"BTO:0001356"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"CALOHA:TS-1021"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"AEO:0000091"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"NCIT:C13045"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"MA:0000115"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"FMA:9721"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"EV:0100149"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"EMAPA:35854"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"ZFA:0005647"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"XAO:0000173"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"galen:Tendon"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"VHOG:0001286"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"VSAO:0000073"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"Wikipedia:Tendon"
<http://purl.obolibrary.org/obo/UBERON_0009479>	"EMAPA:16260"
<http://purl.obolibrary.org/obo/UBERON_0009479>	"EHDAA2:0000190"
<http://purl.obolibrary.org/obo/UBERON_0002072>	"BTO:0001314"
<http://purl.obolibrary.org/obo/UBERON_0002072>	"TAO:0001136"
<http://purl.obolibrary.org/obo/UBERON_0002072>	"NCIT:C33645"
<http://purl.obolibrary.org/obo/UBERON_0002072>	"ZFA:0001136"
<http://purl.obolibrary.org/obo/UBERON_0002072>	"Wikipedia:Hypodermis"
<http://purl.obolibrary.org/obo/UBERON_0002072>	"FMA:70544"
<http://purl.obolibrary.org/obo/UBERON_0002072>	"CALOHA:TS-2366"
<http://purl.obolibrary.org/obo/UBERON_0008909>	"TAO:0001639"
<http://purl.obolibrary.org/obo/UBERON_0008909>	"VSAO:0000307"
<http://purl.obolibrary.org/obo/UBERON_0008909>	"AAO:0010777"
<http://purl.obolibrary.org/obo/UBERON_0008909>	"ZFA:0001629"
<http://purl.obolibrary.org/obo/NCBITaxon_9989>	"GC_ID:1"
<http://purl.obolibrary.org/obo/CL_0000764>	"CALOHA:TS-0290"
<http://purl.obolibrary.org/obo/CL_0000764>	"FMA:62845"
<http://purl.obolibrary.org/obo/CL_0000764>	"FMA:83516"
<http://purl.obolibrary.org/obo/GO_0008356>	"Wikipedia:Asymmetric_cell_division"
<http://purl.obolibrary.org/obo/UBERON_0022351>	"MA:0002448"
<http://purl.obolibrary.org/obo/UBERON_0022351>	"FMA:15859"
<http://purl.obolibrary.org/obo/UBERON_0005062>	"neuronames:1364"
<http://purl.obolibrary.org/obo/UBERON_0005062>	"EHDAA2:0001249"
<http://purl.obolibrary.org/obo/UBERON_0005062>	"FMA:295618"
<http://purl.obolibrary.org/obo/UBERON_0005062>	"XAO:0004087"
<http://purl.obolibrary.org/obo/UBERON_0005062>	"NCIT:C34223"
<http://purl.obolibrary.org/obo/UBERON_0005062>	"SCTID:361461009"
<http://purl.obolibrary.org/obo/UBERON_0005062>	"Wikipedia:Neural_fold"
<http://purl.obolibrary.org/obo/UBERON_0000328>	"FMA:45653"
<http://purl.obolibrary.org/obo/UBERON_0000328>	"BTO:0000547"
<http://purl.obolibrary.org/obo/GO_0043228>	"NIF_Subcellular:sao1456184038"
<http://purl.obolibrary.org/obo/UBERON_0004469>	"FMA:71291"
<http://purl.obolibrary.org/obo/UBERON_0014793>	"FMA:71296"
<http://purl.obolibrary.org/obo/UBERON_0005866>	"EMAPA:32736"
<http://purl.obolibrary.org/obo/UBERON_0005866>	"AEO:0000150"
<http://purl.obolibrary.org/obo/UBERON_0005866>	"EHDAA2:0003150"
<http://purl.obolibrary.org/obo/CL_0000101>	"MESH:D011984"
<http://purl.obolibrary.org/obo/CL_0000101>	"FMA:84649"
<http://purl.obolibrary.org/obo/CL_0000101>	"BTO:0001037"
<http://purl.obolibrary.org/obo/CL_0000101>	"WBbt:0005759"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"AAO:0000007"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"EMAPA:16103"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"CARO:0000011"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"SCTID:278195005"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"BILA:0000011"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"TAO:0001439"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"AEO:0000011"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"NCIT:C12919"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"MA:0000003"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"WBbt:0005746"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"ZFA:0001439"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"galen:AnatomicalSystem"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"BSA:0000049"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"HAO:0000011"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"VHOG:0001725"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"WBbt:0005763"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"BIRNLEX:14"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"XAO:0003002"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"EHDAA:392"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"TGMA:0001831"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"EV:0100000"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"CALOHA:TS-2088"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"Wikipedia:Organ_system"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"FMA:7149"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"EHDAA2:0003011"
<http://purl.obolibrary.org/obo/UBERON_0034903>	"FMA:7286"
<http://purl.obolibrary.org/obo/UBERON_0034903>	"VHOG:0001226"
<http://purl.obolibrary.org/obo/UBERON_0034903>	"SCTID:190064008"
<http://purl.obolibrary.org/obo/UBERON_0001779>	"FMA:58526"
<http://purl.obolibrary.org/obo/UBERON_0001779>	"EMAPA:35451"
<http://purl.obolibrary.org/obo/UBERON_0001779>	"ZFA:0005569"
<http://purl.obolibrary.org/obo/UBERON_0001779>	"Wikipedia:Iris_stroma"
<http://purl.obolibrary.org/obo/UBERON_0001779>	"SCTID:280882008"
<http://purl.obolibrary.org/obo/UBERON_0001779>	"MA:0002777"
<http://purl.obolibrary.org/obo/UBERON_0006283>	"SCTID:361524003"
<http://purl.obolibrary.org/obo/UBERON_0006283>	"Wikipedia:Embryonic_ventricle"
<http://purl.obolibrary.org/obo/UBERON_0006283>	"NCIT:C34160"
<http://purl.obolibrary.org/obo/UBERON_0006283>	"EMAPA:16350"
<http://purl.obolibrary.org/obo/UBERON_0006283>	"ZFA:0001719"
<http://purl.obolibrary.org/obo/UBERON_0006283>	"FMA:71006"
<http://purl.obolibrary.org/obo/UBERON_0006283>	"EHDAA2:0001531"
<http://purl.obolibrary.org/obo/UBERON_0006283>	"TAO:0002231"
<http://purl.obolibrary.org/obo/UBERON_0004088>	"FMA:260119"
<http://purl.obolibrary.org/obo/UBERON_0000361>	"SCTID:75330005"
<http://purl.obolibrary.org/obo/UBERON_0000361>	"FMA:74595"
<http://purl.obolibrary.org/obo/UBERON_0000361>	"SCTID:328538003"
<http://purl.obolibrary.org/obo/UBERON_0000361>	"BTO:0001160"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"FMA:7155"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"BTO:0000420"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"Wikipedia:Neck"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"AEO:0000108"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"galen:Neck"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"NCIT:C13063"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"EHDAA2:0003108"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"SCTID:302550007"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"EFO:0000967"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"CALOHA:TS-2045"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"EMAPA:35587"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"MAT:0000297"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"MESH:D009333"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"MIAA:0000297"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"GAID:86"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"MA:0000024"
<http://purl.obolibrary.org/obo/UBERON_0013479>	"BTO:0004128"
<http://purl.obolibrary.org/obo/UBERON_0013479>	"CALOHA:TS-0573"
<http://purl.obolibrary.org/obo/UBERON_0000114>	"EMAPA:35521"
<http://purl.obolibrary.org/obo/UBERON_0000114>	"SCTID:201609008"
<http://purl.obolibrary.org/obo/UBERON_0000114>	"FMA:27533"
<http://purl.obolibrary.org/obo/UBERON_0000114>	"MA:0001782"
<http://purl.obolibrary.org/obo/CL_0000107>	"FMA:80121"
<http://purl.obolibrary.org/obo/UBERON_0005769>	"NCIT:C13191"
<http://purl.obolibrary.org/obo/UBERON_0005769>	"AAO:0010596"
<http://purl.obolibrary.org/obo/UBERON_0005769>	"Wikipedia:Basement_membrane"
<http://purl.obolibrary.org/obo/UBERON_0005769>	"FMA:63872"
<http://purl.obolibrary.org/obo/UBERON_0005769>	"GAID:915"
<http://purl.obolibrary.org/obo/UBERON_0005769>	"SCTID:68989006"
<http://purl.obolibrary.org/obo/UBERON_0005058>	"EMAPA:18766"
<http://purl.obolibrary.org/obo/UBERON_0005058>	"MA:0002962"
<http://purl.obolibrary.org/obo/UBERON_0011004>	"TAO:0001460"
<http://purl.obolibrary.org/obo/UBERON_0011004>	"EFO:0003689"
<http://purl.obolibrary.org/obo/UBERON_0011004>	"ZFA:0001460"
<http://purl.obolibrary.org/obo/CL_0002252>	"FMA:63071"
<http://purl.obolibrary.org/obo/NCBITaxon_314147>	"PMID:15522813"
<http://purl.obolibrary.org/obo/NCBITaxon_314147>	"PMID:12082125"
<http://purl.obolibrary.org/obo/NCBITaxon_314147>	"PMID:11214319"
<http://purl.obolibrary.org/obo/NCBITaxon_314147>	"GC_ID:1"
<http://purl.obolibrary.org/obo/UBERON_0005662>	"EMAPA:16762"
<http://purl.obolibrary.org/obo/UBERON_0005662>	"EHDAA2:0004032"
<http://purl.obolibrary.org/obo/UBERON_0005662>	"EMAPA:16768"
<http://purl.obolibrary.org/obo/UBERON_0005662>	"VHOG:0001095"
<http://purl.obolibrary.org/obo/UBERON_0005662>	"EMAPA:16764"
<http://purl.obolibrary.org/obo/UBERON_0005662>	"RETIRED_EHDAA2:0000094"
<http://purl.obolibrary.org/obo/UBERON_0004695>	"MA:0000704"
<http://purl.obolibrary.org/obo/UBERON_0004695>	"EMAPA:36503"
<http://purl.obolibrary.org/obo/CL_0000359>	"https://cellxgene.cziscience.com/cellguide/CL_0000359"
<http://purl.obolibrary.org/obo/CHEBI_26833>	"WebElements:S"
<http://purl.obolibrary.org/obo/CHEBI_26833>	"KEGG:C00087"
<http://purl.obolibrary.org/obo/CHEBI_26833>	"KEGG:D06527"
<http://purl.obolibrary.org/obo/CHEBI_26833>	"PPDB:605"
<http://purl.obolibrary.org/obo/UBERON_0034944>	"FMA:55268"
<http://purl.obolibrary.org/obo/UBERON_0002352>	"Wikipedia:Atrioventricular_node"
<http://purl.obolibrary.org/obo/UBERON_0002352>	"BTO:0005689"
<http://purl.obolibrary.org/obo/UBERON_0002352>	"MESH:D001283"
<http://purl.obolibrary.org/obo/UBERON_0002352>	"TAO:0005070"
<http://purl.obolibrary.org/obo/UBERON_0002352>	"NCIT:C32161"
<http://purl.obolibrary.org/obo/UBERON_0002352>	"GAID:558"
<http://purl.obolibrary.org/obo/UBERON_0002352>	"EMAPA:35153"
<http://purl.obolibrary.org/obo/UBERON_0002352>	"SCTID:277688002"
<http://purl.obolibrary.org/obo/UBERON_0002352>	"ZFA:0005070"
<http://purl.obolibrary.org/obo/UBERON_0002352>	"VHOG:0001474"
<http://purl.obolibrary.org/obo/UBERON_0002352>	"FMA:9478"
<http://purl.obolibrary.org/obo/UBERON_0002352>	"EFO:0000276"
<http://purl.obolibrary.org/obo/UBERON_0002352>	"MA:0000095"
<http://purl.obolibrary.org/obo/UBERON_0002352>	"MAT:0000498"
<http://purl.obolibrary.org/obo/UBERON_0002352>	"EHDAA2:0004183"
<http://purl.obolibrary.org/obo/GO_0014896>	"Wikipedia:Muscle_hypertrophy"
<http://purl.obolibrary.org/obo/GO_0007338>	"Reactome:R-HSA-1187000"
<http://purl.obolibrary.org/obo/UBERON_0004785>	"BTO:0000973"
<http://purl.obolibrary.org/obo/UBERON_0004785>	"MESH:D020545"
<http://purl.obolibrary.org/obo/UBERON_0004785>	"MA:0001827"
<http://purl.obolibrary.org/obo/UBERON_0004785>	"FMA:302092"
<http://purl.obolibrary.org/obo/UBERON_0004785>	"GAID:304"
<http://purl.obolibrary.org/obo/GO_0005604>	"Wikipedia:Basement_membrane"
<http://purl.obolibrary.org/obo/UBERON_0006934>	"FMA:62410"
<http://purl.obolibrary.org/obo/UBERON_0006934>	"SCTID:309045006"
<http://purl.obolibrary.org/obo/UBERON_0006934>	"CALOHA:TS-0682"
<http://purl.obolibrary.org/obo/GO_0005576>	"Wikipedia:Extracellular"
<http://purl.obolibrary.org/obo/UBERON_0002521>	"FMA:20113"
<http://purl.obolibrary.org/obo/UBERON_0002521>	"MA:0002853"
<http://purl.obolibrary.org/obo/UBERON_0002521>	"MESH:D004547"
<http://purl.obolibrary.org/obo/UBERON_0002521>	"Wikipedia:Elastic_fiber"
<http://purl.obolibrary.org/obo/UBERON_0002521>	"SCTID:27197004"
<http://purl.obolibrary.org/obo/UBERON_0002521>	"NCIT:C32495"
<http://purl.obolibrary.org/obo/UBERON_0002521>	"GAID:926"
<http://purl.obolibrary.org/obo/UBERON_0006815>	"AAO:0000027"
<http://purl.obolibrary.org/obo/UBERON_0006815>	"SCTID:68477002"
<http://purl.obolibrary.org/obo/UBERON_0006815>	"FMA:63897"
<http://purl.obolibrary.org/obo/CL_1000482>	"FMA:83390"
<http://purl.obolibrary.org/obo/UBERON_0019042>	"BTO:0002439"
<http://purl.obolibrary.org/obo/UBERON_0003849>	"EHDAA:360"
<http://purl.obolibrary.org/obo/UBERON_0003849>	"ZFA:0000935"
<http://purl.obolibrary.org/obo/UBERON_0003849>	"EHDAA2:0001101"
<http://purl.obolibrary.org/obo/UBERON_0003849>	"EFO:0003591"
<http://purl.obolibrary.org/obo/UBERON_0003849>	"TAO:0000935"
<http://purl.obolibrary.org/obo/UBERON_0003849>	"VHOG:0000796"
<http://purl.obolibrary.org/obo/PR_P08920>	"UniProtKB:P08920"
<http://purl.obolibrary.org/obo/NCBITaxon_1>	"PMID:32761142"
<http://purl.obolibrary.org/obo/NCBITaxon_1>	"PMID:30365038"
<http://purl.obolibrary.org/obo/NCBITaxon_1>	"GC_ID:1"
<http://purl.obolibrary.org/obo/UBERON_0005174>	"MA:0001901"
<http://purl.obolibrary.org/obo/UBERON_0001496>	"FMA:3736"
<http://purl.obolibrary.org/obo/UBERON_0001496>	"EMAPA:17014"
<http://purl.obolibrary.org/obo/UBERON_0001496>	"NCIT:C32150"
<http://purl.obolibrary.org/obo/UBERON_0001496>	"Wikipedia:Ascending_aorta"
<http://purl.obolibrary.org/obo/UBERON_0001496>	"EHDAA2:0000147"
<http://purl.obolibrary.org/obo/UBERON_0001496>	"SCTID:181299009"
<http://purl.obolibrary.org/obo/UBERON_0001496>	"EHDAA:9828"
<http://purl.obolibrary.org/obo/UBERON_0001496>	"MA:0002570"
<http://purl.obolibrary.org/obo/UBERON_0010371>	"FMA:69064"
<http://purl.obolibrary.org/obo/UBERON_0002407>	"VHOG:0001280"
<http://purl.obolibrary.org/obo/UBERON_0002407>	"FMA:9869"
<http://purl.obolibrary.org/obo/UBERON_0002407>	"BSA:0000090"
<http://purl.obolibrary.org/obo/UBERON_0002407>	"EHDAA:5376"
<http://purl.obolibrary.org/obo/UBERON_0002407>	"GAID:569"
<http://purl.obolibrary.org/obo/UBERON_0002407>	"NCIT:C13005"
<http://purl.obolibrary.org/obo/UBERON_0002407>	"AAO:0010817"
<http://purl.obolibrary.org/obo/UBERON_0002407>	"ZFA:0000054"
<http://purl.obolibrary.org/obo/UBERON_0002407>	"MA:0000099"
<http://purl.obolibrary.org/obo/UBERON_0002407>	"CALOHA:TS-0761"
<http://purl.obolibrary.org/obo/UBERON_0002407>	"EV:0100023"
<http://purl.obolibrary.org/obo/UBERON_0002407>	"SCTID:181295003"
<http://purl.obolibrary.org/obo/UBERON_0002407>	"XAO:0004182"
<http://purl.obolibrary.org/obo/UBERON_0002407>	"MAT:0000454"
<http://purl.obolibrary.org/obo/UBERON_0002407>	"EFO:0000820"
<http://purl.obolibrary.org/obo/UBERON_0002407>	"Wikipedia:Pericardium"
<http://purl.obolibrary.org/obo/UBERON_0002407>	"galen:Pericardium"
<http://purl.obolibrary.org/obo/UBERON_0002407>	"MESH:D010496"
<http://purl.obolibrary.org/obo/UBERON_0002407>	"RETIRED_EHDAA2:0001443"
<http://purl.obolibrary.org/obo/UBERON_0002407>	"BTO:0000717"
<http://purl.obolibrary.org/obo/PR_000001020>	"IUPHARobj:2742"
<http://purl.obolibrary.org/obo/UBERON_0035814>	"ZFA:0005765"
<http://purl.obolibrary.org/obo/UBERON_0035814>	"SCTID:42267001"
<http://purl.obolibrary.org/obo/NCBITaxon_41665>	"GC_ID:1"
<http://purl.obolibrary.org/obo/UBERON_0035550>	"Wikipedia:Superficial_vein"
<http://purl.obolibrary.org/obo/UBERON_0035550>	"UMLS:C0226513"
<http://purl.obolibrary.org/obo/UBERON_0035550>	"FMA:76719"
<http://purl.obolibrary.org/obo/UBERON_0035550>	"SCTID:341382008"
<http://purl.obolibrary.org/obo/UBERON_0035550>	"NCIT:C33666"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"TAO:0000545"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"EV:0100275"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"BM:Me"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"DMBA:17352"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"BAMS:Md"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"GAID:590"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"Wikipedia:Bone_marrow_of_ovary_oblongata"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"EHDAA:7588"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"MAT:0000367"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"MIAA:0000111"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"SCTID:279104005"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"EMAPA:17550"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"AAO:0010486"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"NCIT:C12442"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"EFO:0000924"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"VHOG:0000181"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"ZFA:0000545"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"BTO:0000041"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"CALOHA:TS-0607"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"XAO:0003100"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"MAT:0000111"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"MESH:D008526"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"MA:0000206"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"FMA:62004"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"BIRNLEX:957"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"MBA:354"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"EHDAA2:0001088"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"BAMS:MY"
<http://purl.obolibrary.org/obo/CL_0002087>	"FMA:62855"
<http://purl.obolibrary.org/obo/UBERON_0001651>	"galen:RightPulmonaryArtery"
<http://purl.obolibrary.org/obo/UBERON_0001651>	"Wikipedia:Right_pulmonary_artery"
<http://purl.obolibrary.org/obo/UBERON_0001651>	"SCTID:244235003"
<http://purl.obolibrary.org/obo/UBERON_0001651>	"NCIT:C33489"
<http://purl.obolibrary.org/obo/UBERON_0001651>	"MA:0002500"
<http://purl.obolibrary.org/obo/UBERON_0001651>	"FMA:50872"
<http://purl.obolibrary.org/obo/UBERON_0010377>	"EHDAA2:0001120"
<http://purl.obolibrary.org/obo/GO_0061024>	"Reactome:R-HSA-199991"
<http://purl.obolibrary.org/obo/UBERON_0010428>	"Wikipedia:Flat_bone"
<http://purl.obolibrary.org/obo/UBERON_0010428>	"NCIT:C32616"
<http://purl.obolibrary.org/obo/UBERON_0010428>	"galen:FlatBone"
<http://purl.obolibrary.org/obo/UBERON_0010428>	"FMA:7476"
<http://purl.obolibrary.org/obo/UBERON_0010428>	"SCTID:332907008"
<http://purl.obolibrary.org/obo/CL_0002321>	"WBbt:0007028"
<http://purl.obolibrary.org/obo/CL_0002321>	"FMA:82840"
<http://purl.obolibrary.org/obo/CL_0002321>	"CALOHA:TS-0263"
<http://purl.obolibrary.org/obo/CL_0002321>	"https://cellxgene.cziscience.com/cellguide/CL_0002321"
<http://purl.obolibrary.org/obo/GO_0007586>	"Reactome:R-HSA-8935690"
<http://purl.obolibrary.org/obo/GO_0007586>	"Wikipedia:Digestion"
<http://purl.obolibrary.org/obo/UBERON_0012324>	"MA:0001936"
<http://purl.obolibrary.org/obo/UBERON_0012324>	"FMA:10664"
<http://purl.obolibrary.org/obo/UBERON_0012324>	"SCTID:244224008"
<http://purl.obolibrary.org/obo/UBERON_0012324>	"Wikipedia:Transverse_cervical_artery"
<http://purl.obolibrary.org/obo/UBERON_0003937>	"MA:0001751"
<http://purl.obolibrary.org/obo/UBERON_0000105>	"FMA:24120"
<http://purl.obolibrary.org/obo/UBERON_0000105>	"EFO:0000399"
<http://purl.obolibrary.org/obo/UBERON_0000105>	"XAO:1000000"
<http://purl.obolibrary.org/obo/UBERON_0000105>	"ZFS:0100000"
<http://purl.obolibrary.org/obo/UBERON_0000105>	"FBdv:00007012"
<http://purl.obolibrary.org/obo/UBERON_0000105>	"PdumDv:0000090"
<http://purl.obolibrary.org/obo/UBERON_0000105>	"BILS:0000105"
<http://purl.obolibrary.org/obo/UBERON_0000105>	"ZFS:0000000"
<http://purl.obolibrary.org/obo/UBERON_0000105>	"MESH:D008018"
<http://purl.obolibrary.org/obo/UBERON_0000105>	"WBls:0000002"
