anatomical_entity	quality	quality_label
XAO:0004108	PATO:0002019	aplastic growth
XAO:0004108	PATO:0002019	aplastic growth
XAO:0000026	PATO:0002034	undivided
XAO:0003004	PATO:0002037	degeneration
XAO:0000031	PATO:0002050	normal amount
XAO:0000031	PATO:0002050	normal amount
XAO:0004111	PATO:0002050	normal amount
XAO:0004112	PATO:0002050	normal amount
XAO:0004163	PATO:0002050	normal amount
XAO:0000113	PATO:0002053	dorso-ventrally flattened
XAO:0000208	PATO:0002057	increased area
XAO:0000208	PATO:0002057	increased area
XAO:0000072	PATO:0002058	decreased area
XAO:0000125	PATO:0002100	undifferentiated
XAO:0003026	PATO:0002105	hemorrhagic
XAO:0004100	PATO:0002106	poorly differentiated
XAO:0000136	PATO:0002118	multiple
XAO:0003025	PATO:0002125	nodular
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0000208	PATO:0002135	delayed closure
XAO:0003204	PATO:0002135	delayed closure
XAO:0003204	PATO:0002135	delayed closure
XAO:0003204	PATO:0002135	delayed closure
XAO:0003204	PATO:0002135	delayed closure
XAO:0003204	PATO:0002135	delayed closure
XAO:0003204	PATO:0002135	delayed closure
XAO:0003204	PATO:0002135	delayed closure
XAO:0003204	PATO:0002135	delayed closure
XAO:0003204	PATO:0002135	delayed closure
XAO:0003204	PATO:0002135	delayed closure
XAO:0003204	PATO:0002135	delayed closure
XAO:0003204	PATO:0002135	delayed closure
XAO:0003204	PATO:0002135	delayed closure
XAO:0004385	PATO:0002135	delayed closure
XAO:0003245	PATO:0002168	displaced to
XAO:0003245	PATO:0002168	displaced to
XAO:0000179	PATO:0002177	deviation towards the medial side
XAO:0000179	PATO:0002177	deviation towards the medial side
XAO:0000179	PATO:0002177	deviation towards the medial side
XAO:0000475	PATO:0002248	pigmented
XAO:0000188	PATO:0002250	increased pigmentation
XAO:0000188	PATO:0002250	increased pigmentation
XAO:0000188	PATO:0002250	increased pigmentation
XAO:0000475	PATO:0002250	increased pigmentation
XAO:0000475	PATO:0002250	increased pigmentation
XAO:0000475	PATO:0002250	increased pigmentation
XAO:0003024	PATO:0002250	increased pigmentation
XAO:0003024	PATO:0002250	increased pigmentation
XAO:0003024	PATO:0002250	increased pigmentation
XAO:0003024	PATO:0002250	increased pigmentation
XAO:0003024	PATO:0002250	increased pigmentation
XAO:0003024	PATO:0002250	increased pigmentation
XAO:0003025	PATO:0002250	increased pigmentation
XAO:0000179	PATO:0002251	decreased pigmentation
XAO:0000179	PATO:0002251	decreased pigmentation
XAO:0000179	PATO:0002251	decreased pigmentation
XAO:0000179	PATO:0002251	decreased pigmentation
XAO:0000179	PATO:0002251	decreased pigmentation
XAO:0000179	PATO:0002251	decreased pigmentation
XAO:0000179	PATO:0002251	decreased pigmentation
XAO:0003004	PATO:0002251	decreased pigmentation
XAO:0003004	PATO:0002251	decreased pigmentation
XAO:0003004	PATO:0002251	decreased pigmentation
XAO:0003004	PATO:0002251	decreased pigmentation
XAO:0003004	PATO:0002251	decreased pigmentation
XAO:0003004	PATO:0002251	decreased pigmentation
XAO:0003004	PATO:0002251	decreased pigmentation
XAO:0003217	PATO:0002251	decreased pigmentation
XAO:0003217	PATO:0002251	decreased pigmentation
XAO:0003217	PATO:0002251	decreased pigmentation
XAO:0003217	PATO:0002251	decreased pigmentation
XAO:0003217	PATO:0002251	decreased pigmentation
XAO:0003217	PATO:0002251	decreased pigmentation
XAO:0003217	PATO:0002251	decreased pigmentation
XAO:0003004	PATO:0002260	semi erect
XAO:0004091	PATO:0002282	increased mobility
XAO:0001001	PATO:0002283	decreased mobility
XAO:0004069	PATO:0002283	decreased mobility
XAO:0004069	PATO:0002283	decreased mobility
XAO:0004069	PATO:0002283	decreased mobility
XAO:0004069	PATO:0002283	decreased mobility
XAO:0004069	PATO:0002283	decreased mobility
XAO:0004069	PATO:0002283	decreased mobility
XAO:0004069	PATO:0002283	decreased mobility
XAO:0004091	PATO:0002283	decreased mobility
XAO:0004091	PATO:0002283	decreased mobility
XAO:0004091	PATO:0002283	decreased mobility
XAO:0004510	PATO:0002283	decreased mobility
XAO:0004107	PATO:0002285	increased branchiness
XAO:0000118	PATO:0002291	agenesis
XAO:0000118	PATO:0002291	agenesis
XAO:0000079	PATO:0002334	decreased adhesivity
XAO:0004105	PATO:0002364	shortened
XAO:0004107	PATO:0002364	shortened
XAO:0000235	PATO:0002395	mislocalized abaxially
XAO:0005127	PATO:0002395	mislocalized abaxially
XAO:0000042	PATO:0002470	transformed to
XAO:0000064	PATO:0002481	oblique orientation
XAO:0003065	PATO:0002508	concealed
XAO:0003065	PATO:0002516	concealed by
XAO:0000011	PATO:0005013	incomplete structure
XAO:0000028	PATO:0005013	incomplete structure
XAO:0000125	PATO:0005013	incomplete structure
XAO:0000179	PATO:0005013	incomplete structure
XAO:0003024	PATO:0005013	incomplete structure
XAO:0003024	PATO:0005013	incomplete structure
XAO:0003024	PATO:0005013	incomplete structure
XAO:0003024	PATO:0005013	incomplete structure
XAO:0003024	PATO:0005013	incomplete structure
XAO:0003024	PATO:0005013	incomplete structure
XAO:0003024	PATO:0005013	incomplete structure
XAO:0003024	PATO:0005013	incomplete structure
XAO:0003024	PATO:0005013	incomplete structure
XAO:0003024	PATO:0005013	incomplete structure
XAO:0003024	PATO:0005013	incomplete structure
XAO:0003024	PATO:0005013	incomplete structure
XAO:0003024	PATO:0005013	incomplete structure
XAO:0003024	PATO:0005013	incomplete structure
XAO:0003024	PATO:0005013	incomplete structure
XAO:0003024	PATO:0005013	incomplete structure
XAO:0003026	PATO:0005013	incomplete structure
XAO:0003026	PATO:0005013	incomplete structure
XAO:0003026	PATO:0005013	incomplete structure
XAO:0003029	PATO:0005013	incomplete structure
XAO:0003029	PATO:0005013	incomplete structure
XAO:0003085	PATO:0005013	incomplete structure
XAO:0003085	PATO:0005013	incomplete structure
XAO:0004064	PATO:0005013	incomplete structure
XAO:0004064	PATO:0005013	incomplete structure
XAO:0004064	PATO:0005013	incomplete structure
XAO:0004064	PATO:0005013	incomplete structure
XAO:0004064	PATO:0005013	incomplete structure
XAO:0004065	PATO:0005013	incomplete structure
XAO:0004107	PATO:0005013	incomplete structure
XAO:0004107	PATO:0005013	incomplete structure
XAO:0004108	PATO:0005013	incomplete structure
XAO:0004108	PATO:0005013	incomplete structure
XAO:0004108	PATO:0005013	incomplete structure
XAO:0004108	PATO:0005013	incomplete structure
XAO:0004108	PATO:0005013	incomplete structure
XAO:0004108	PATO:0005013	incomplete structure
XAO:0004108	PATO:0005013	incomplete structure
XAO:0004108	PATO:0005013	incomplete structure
XAO:0004219	PATO:0005013	incomplete structure
XAO:0004219	PATO:0005013	incomplete structure
XAO:0004219	PATO:0005013	incomplete structure
XAO:0004219	PATO:0005013	incomplete structure
XAO:0004322	PATO:0005013	incomplete structure
XAO:0004322	PATO:0005013	incomplete structure
XAO:0004358	PATO:0005013	incomplete structure
XAO:0004358	PATO:0005013	incomplete structure
XAO:0004368	PATO:0005013	incomplete structure
XAO:0004368	PATO:0005013	incomplete structure
XAO:0004378	PATO:0005013	incomplete structure
XAO:0004378	PATO:0005013	incomplete structure
XAO:0004381	PATO:0005013	incomplete structure
XAO:0000113	PATO:0030000	anterioralized
XAO:0000113	PATO:0030001	dorsalized
XAO:0000113	PATO:0030001	dorsalized
XAO:0000113	PATO:0030001	dorsalized
XAO:0000113	PATO:0030002	posterioralized
XAO:0003149	PATO:0030002	posterioralized
XAO:0000113	PATO:0030003	ventralized
XAO:0000113	PATO:0030003	ventralized
XAO:0000113	PATO:0030003	ventralized
XAO:0000113	PATO:0030003	ventralized
XAO:0000113	PATO:0030003	ventralized
XAO:0000113	PATO:0030003	ventralized
XAO:0000113	PATO:0030003	ventralized
XAO:0000113	PATO:0030003	ventralized
XAO:0000113	PATO:0030003	ventralized
XAO:0000113	PATO:0030003	ventralized
XAO:0000113	PATO:0030003	ventralized
XAO:0000113	PATO:0030003	ventralized
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
XAO:0003025		
